id,name,category,description,address,latitude,longitude,operating_hours,price_range,images,reservation_link,rating,review_count,is_active,created_at,updated_at
,서강대학교 메리홀 대극장,culture,,서울 마포구 백범로 35,37.55211179,126.93953644,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpepSmJNkT2AjPVUDYojMoWU7jd6qoJKuyjZQs0hFU_FDKKzJXAOMBty5VXvTCQ82dQkeLadxvFuhAvvznHJM4WpJVHhQezqk7VKicd96JDreWVpoLD2JA-W2xdbn6UY7JxX1YKTk-_ud_3isoVGUmY7jTUTryfBWOAgObuoBLsgAtNDNGq5qf92LFKzR_u9SV5HhAe3evAz7q4i-FsbAQ_CcPqgTqKpJrvmuDlpU42y5SfnjJy67O-6i0AiOL7iqDskFW2Jw-suYuYpFfS3hfyVQ6-0ajaamF6TUNBtEC13zc_aeyT2gWW3CyYrX2w3hhzhnxBV7FgQdLF1CTW_ploOH4JmFNktxDd7jFolLu8KJ22fpDjnnprba5GGT6SP3179aPjH0RM9UOXAJnriGCShJxxTronR7tlMPIQRLhJlzQ"",""/api/photo?ref=ATKogpd_p1rVENn_wul8HHSl1k2WfWCu5NtTjQ-1-60xzB4EoiDfPSaTEEUWxGIa6xkexJm_UBT9WF3bLlBy_8eqkfuMP9vzRLsx78mWD-Zh268ya6smQgaVsz1O4TbTPBTIuUxqpicrpE0E6Rjs1nGkNXLNYcLgdWqvSQS69UBKNX3jFg1zZdEyVkYjLxN5Xxrbvg32osma_WjOWHQDDkBl7nF9muM8vcMBJ-3q4b2MZxmGTNGGzF95nlYUhmrhQLKYljWpJvQTHr4qimJ0p1gUFVri96HrHoiUXUeCgzZYjHs2wCwTAQbxPbUa17LOqpg1OrUEn9Gwz2lY_1b0AXbl2-UYPkqgDIco0zqhfXhkzpmMANYaFJohYhMtLHc3IMoThrgc_8pUEp9948bW2wGAY3HFOZisUrlC3u7DClSgvIolSCM"",""/api/photo?ref=ATKogpfFfeXEZ4oLiCR_aDy3CFmxJazLZc6I-ygSjPt6kzjO5eiMFUH8pxPp6x-VBhPkN58BuN7oz4OQf1V2Fy2S-yFyfH19OBJIhlms_qnGG7O7CkUooGXRT5YAQ0B8Zy4fHXkfjM6supAWsBO7qIHdK2Qff_9ZwPmJeIYtdNgoULKrp3WIANsBKshyeh6rK0oNjBVpJQVFLqTEtMsZfvkKEKxv_SH1qLJ4Bw-yrE4Tgt8G1YfUyloP4psyTffvovpI7HQxpB0Qj4O83PJEkkH8gavw4dBxbjHGQxwlvO31PAZgnoB5hYxfncqZVmU-U93RPWbvN61GY7jTZzsmhAlWR3ntEWTit5YSPjBkM3r-bnP6sXXZm9SrZDG5YfoDnhNNI-VsU49gU9TCHdVZqS2sU28JBzM-NyBuG5QbBqvMAfLy9uc""}",http://maryhall.sogang.ac.kr/,4.3,168,true,,
,긱라이브하우스,culture,,서울 서대문구 연세로5길 26-17,37.55678367,126.93485512,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcdPtrRdD8EUkS9B3L7sujVHRcw3zSLnKlb0qycB0J4cwDQqCA8veqz8MZtx5PRdzcC6Cavajtz9zQNkD1-8XS6fRfuwpSU6bfPCyr-Mx8Cn7Ysi1e6wAT9t-9TdyDJUYxN_LIXd_RfxgjoEpbqsrgIc5-tcU7g0kgcDt39mJ_c4zzYUD64xU7yPKuO_eehIQk2lJdb4dcaGcWacUeVSq_QtVzKLOpRLHG6v9CrccfmVtDoBRb5_FN6PBKT0jRxfzQVzI-vgLG1pwCN9S19SYllXTQ6amDPC-heIxaKsl0jLngIAfnLIRPXvQdS6URvixGJsKBP_VOqD4Xk3J201XS3Pm5R0vAWGfEtfcBHKBFLZ91TCo6BsHM-ZEg0Jlh_GHOpeL0L5_c-ZXgdv5tUq6uNZ0CsYGvMX_BPzRE9GkZfqBC9"",""/api/photo?ref=ATKogpf9cM3ypTegpg2d2iJgUMMwUMt8yLAIkNUBbhZzUVnC2aFOMhGz2OatAqyJPz1DAtrvskBzkwjg9DyFK3P0LD3kFk1IGj9FC-GSDgbxUSMxETmlzpNBlhE7-d1K0vexzQ0JYNs-UTlfMJptvFoFKZUVhjxr0i36vqnEyC74DtCM-Q8RG6FulcRF4IzQdlBZWjZu91kQoz_nVFYOZ3AsDZxw88boy6BRUV3v79QyqUYy_E_EltrJC5AjAqor0WDhKhXhpX5ZK1KJDTyrLelJBCQBmkZitayLbqmnKroAEHMB-Q"",""/api/photo?ref=ATKogpdP6j-Znlt-M46DF70ztlqgjSpa8a3HDuQTk6tmw0Na96yeBHSEOa-SHpjTHCephc_vf1WdbL6dqeZULcakoeyqoYeN2XTrpsFkXUTSuVyS2yX-ljwLON-A-ZqkAl_JsKgoxfxk-Ic8X1yc1-ZTfWKJH296fTcz6FUrPb1rojBi_ZgWXg6Fox_6v7Q44xWoPEn285dzyD3SCWilCOYr-RPrCB03ji5Yh0FN5y10nH3wxCrEDnAAXvUYRSYct4CoaQsEuYSMiVZR35dAw73eW5oGlQKJ4OemcVi2NP-FnLlmWuMqKHG0MFQp1YiDgzJv5VUqjbI90Zgpl8PNPrqBmzWx-ErNOWQaOnKVVxXwzQd_zPZou6Y49rq3LbpA89ZDO8Cs4s1qQz6QIzWyIeeLAtOEdyH6hGSateFlW6zfPXUB7lo""}",http://place.map.kakao.com/12729676,4.2,70,true,,
,라이카시네마,culture,,서울 서대문구 연희로8길 18,37.56516432,126.93093265,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpd_Y7b2cLHoQuBs7AAFFnKk2mNjWbfpaOaMmZTlTKktBYlpVCWyJarxcxZ8y8qiXXj-9TYLsMuzVhuIgMqzA-eMWHA9oLk51R0Ijs1SUZDPoqOSaN8D8zOfbKcoRJUC5nA6elIi5HeeOyT0YSaUbA8MbTEvxncJmJcU73MorLZxLCOD3tZbXdmkhrfcyQ5wHYGq3OPca6JwrJ0fdmTunVjyil85fGP-cBylYfeFtrBjqvmFU-7m64stkypaJnqLXAjJVqqcw23T4FNOysRkMUj-lJPsLBzXwcJMbeCMtPWeeetbmg8R6LZYPtmHwGoktcfv3OWHBYXAM8XGTD47-uufep2XhKXnbzztFWO3YSSs9Vwxp5aDZ33WIUeldoKjRU4epXMR_TxtVKvxa1Bup-xIxOD5JzPWIkVgImHYdylQ1_ud"",""/api/photo?ref=ATKogpd8_LE5avCPvmqOPxRlnpVZ96wub4ZB6iGS88z78XrMi2SyuOrbseEYETJlsjGYZHXdkS5H10T6m9JIha4Gi9RsC0LAs4sFebbGCD9-5HNuYSOrsVYJNl1r6d8j19n5xf24vWlC-EXjoEuBvurch84W2oMRBL34JQAE4lqibZvhg8mZlXnHxVTdVzmbng6xVvinFJ205k-rN6ZriWlJUWXh54yz_SYBdG5H5Vs6rcPv4wzGDPx7MdktWxPqZpRWQUzrUJyA7VSG7oUES6P2t26FWjfEP_nO3dX5f799OA1F7UbGjXuYR_oMGyZi8GM2pPBcPtne1e1XmsWV57tZa0gJ9u1qu9sybW88d9U-zqxY8G5os9xwQ6qDjBWvlddun5yf5XnwvBni-wXRqqqicczKlryZTgbcgHHB6eyrNZTRnw"",""/api/photo?ref=ATKogpccnbwybaUNyBXs9ccER35MHI57XqCjq6BZE9l3A8eMLtEuI4Or12K9fQLGbfJP5973vHLeoaZKKoYuxvUNGRxM9zn2zG7dWrmvLfksxLYE4hvFL2uHaahHTAt07WmGoA0hyZhNKlIQvEmv1fvaVJu-LvG3oe6OXe8vUt2uogcnx4RBlpGtlOBaU97cC9f3oNnHLYqBB_PH6oA1rusFA2D-Zg1ZkcPV2q3tR1reCDjDVuGBzt9sKwuPmzv8RiB4VrwHiKHKuV5SSXiqtLxC-5rRSTh_JqEAJcoZxazjfnff-Dyr9D066BK0Z1lW-tXcEVobePdFgyDyiZ4z37i88yAxDuvYqEOlT5ibvPpMeqD_xWy4zlIHU-PFo34QRTLbCugTqujCHK_nfmB5FAyJZdFgGx-JXsjLpOYd3QqGrKKhTw""}",http://laikacinema.com/,4.8,72,true,,
,이화여자대학교 삼성홀,culture,,서울 서대문구 이화여대길 52,37.56155769,126.94670005,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpdbXF2fSZgw2-_YFNrR3AZqSjQ0a1du1ojIvkJM35YmlEi-vt1ruDQDjnCsc_3ZHEg5guVCYCFiNldpvN0otA0CbtVJU-XtEcQdZAIIQWDVZzK2yBxtJYLmAeiTdPJANECEKhFO0mi1p5W9hO-5Bme1V4tO4oMmgOIQaJogisOe5jJZbAIA9DxS56_PEC3Q0uR5j6UbHgfnvLVNzPXQ1Q3IYT9Vz8EkcuUGBAEP4s5wySTErIjhG_vkp2Xh79gOLpZLmbOEb8B_aivvz73NljQMUfjyd9k7Pr0XDCcN3vshfvT4m8_cMyKNczYTCLGLrMBeDgL6m9Wnf6C7K1UaFXlDUgwL0eWVpoEdlCO9EOqeYwG468p3Ks6mJsFVqjeWN-DFDgmLOaX6q3EqQlS1nIMIkQdTumcdOonrclZ4rmk"",""/api/photo?ref=ATKogpcCaVOc3hRu1ZFspgnoufK33twTgWKXH6fAGAVMdnVJxE__1OjG6BzaOLXWDljZ2WbZ_KA-NpmkQKBCOzHOabPNpOvDDXiwIZDkIrD0ejEClHBkjGEu4_hsIFHL8FCF9q37WfC2wD9Z79vtyHBEcRDDKA0lbOfsQC5DXL0Lvp6B9OsUTHzsoVvgSf7J9LRP5tPoooy_noROrdrJ23TE22I9SfReLAi1caPfdbFYVexaOO3Uw9yi0_6Qd42tAQxTk_AX3d0kOJQlV-S1kQT29YML_8W4ezor98cnyzwihkrhcKx_ytwTykSte_6Dk2opjLW0dFxY-B4R27qddz3xF9WkRHpIM_D5EovU6V3DBKPaAb3smY511U38WV2HY1b4JLCpmlQ0PTC6ZMVOm0xrmxHMeJfcwyO1cpfo3Rh5UFQtNA"",""/api/photo?ref=ATKogpecRDMSP-UQXyBAMQ7dFFDrOec_VItayhviTcrVdXQ6RhlSzCf-Wjag-kWrKPzr9FHlA3lLoP6Vx7KUhAQmsIF_91ArPcZETGG7zC8qpX-60kTRHesxZW35DALavPvmpDEZEyfv-sNFVsuSgQqkfzb7aIz99-wZ2ZdgZNvvIgtlD887R_Lzhqde9NAeyFda1zHSsP7fs0q2YmKkmsVBxYtqUIy06vtMwFJUvBLwgoFVG0BI8pSHKklMQdhaTLav0NBdN_-hJnN6MdTIVO5UX0A8RDYy_rukPceULgjFbHMAGrGNuiH8OeCNkNcwFElOvtd6PkEmuWwpfPfBq83Qo45mXilw63lGJtTHMNyojvYINm0IdW1tg-mUASanxkjFgM1oaJ_PvG7gPt8TLKopUTSVZfkFO2oWCyuYmf7rAKTp6A""}",http://www.ewha.ac.kr/,4.6,1384,true,,
,포스트극장,culture,,서울 마포구 와우산로 148,37.55413534,126.92961646,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpf7XlSSldd3qQPtYRG1FAvuFuVrvAY1X0Mi3N-Rk89Oe_gJKD1KZNqmy9ZpvezJuuUVfc616h7sPZFtXSFMTQyaIgRVnFRIHKVPoyXbkjLSremjNCLn65tWzVHji9HjOgdO2b-06l9il9TNAKMcqoyYx-gfPUtVxxskKyggcqZYjgPIlv61XkBB4ChI3WyLusqtRfbAA6-bfBR8WfmYZu1YcPf2Yz_n_iYtTCC033kjMulF5s7JuDNsg7vVHegbbP1g5xM-y7vdnPQJ8Cp-07Likw1lI5F_lDg-sLs1IKT3iv3YYSE49uvDdc3TKru_WeF2O4M6r_zZcwZEvg1Bq1rpt5PdeLAa_hkkcdsc9UMGCh2jmFgPGXSq0hpkiB-0e3eD11atkpZyI89Vf_e1VXARtJX3I42BB2ccsQILzgyY8A"",""/api/photo?ref=ATKogpe5FzLZg4XsExAQGOptfZpqG7WvTxj3_B86yl0AD7aTkuWDC7bBtH1w6nRvYeatgaO0ywDuJDE0u6pUcrTmmoihHjwzHUOETDXZofNgAzxvA1xJ0lhnuaeMhQaBwZmMjRCijMqYsj0lHY__Wor137oTATLXD5DvjYsZIByHFMo5TX0t7sBqDCPijCbqlpLXDRzlicXlcZAwd6ZB0VRsUOukWBlUxKQ8HVC0g-kCQHgWDgHvaaSt6DXHqACUjlQ9pTH0x9tARXR-qSnsyvJG3XQLYucw765GWnLfIeCSD8PHEH8AU3ykDBBtaQJcdqa3SAzi9L3aNswUSZ_rAf0EZdGk8azf6sivaMD23i5nAras7TEt7atHKew3Razxb5VWZrl8tRVLFoe5vKRTByAg0Ou7ArGWfP4_WLxvd49pBNgGFrSR"",""/api/photo?ref=ATKogpfopWiie0kEtg0FMaHGNj0dZmzYyvqhtSxJasc__u6EVZvjgMiFSMGRcKBSjVo8tulkwacH6fVRnjr0Ba2S5oGfMEx9B0IJ-2U3go-_rPe6bV1Ki5Q35f10hWylv-6iVipTHrd_1ziRaQ72WGhBy1sOxhVj61apipBhs3-8R0l4y9V98vOY8ac0DXmZlDo_Qs3IF_jgi0gRkLPzhzosfsDew6UKwgU2xEziL_RHAQB0kLEIFL-HpMhQFdJ8T0XyEkJWqrzuE2N3_MH-wnkkf4RO5J3zCW7VsmgvKnjLbq9TJCblq7xXB7unasXyCtg5pPJ3QowlXMPyg8caoMaAssOTChsP57pmSdCBRSXZh_lIyDmOAaFSc5c2KpBJrS8ymv5OkInJ6qtc0gNVSYdS52pi6b5edPFkNPvepFh0eGWsxXgX""}",http://place.map.kakao.com/10880392,3.4,42,true,,
,이한열기념관,culture,,서울 마포구 신촌로12나길 26,37.55505772,126.93387315,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpebGzIFczeDmi9ohD3JPKTkLTdg42Yld5pNev0m8fS8K39K5EoWH1XI8azyym4QXpBQc5LHqo5BFsI_mMlCXwnqKodwaSxGXWxOKNSpeofxoRv06m8lH41QS2GMsly2DDIL3y70XEy4eGqfDsm6yrzooaBm93-IJfj0F_ew-aTkDzDhji4sBXO8zRafFJ0X0dQ5bfiL2TscVrMTMUGABP6DIAKdkylF_CyyOChFFnwKKZXOIy_5H__rgRj3pF9MDL9Ej5RQgN8Lhsy2sObimjGLK76X8kYNK8tDVAipnTYLj46yNz3FdY5BQ2tQbyuzzqgzcVRlFP7yDNEeWvWpCoQoccCS1oAbvFLHvo8wXrp4b6MHBZLIEIJC_7KBSeYoi0VFmItPQcMjkxlWpxZu7p27U24J0b8ngZdYJF7lEl36SjQ"",""/api/photo?ref=ATKogpeFUXtd5jnIxDJoIbzP3l3MYLrx_J6aRPINmhpdYZ2tRAxV2w4v-uR1MwwycwiDnmEI2RQ64AR5O1jqB6eytDYdqYGKXM8fa4TTBpSdqzoVcn7OqLLzgd5D1GwBV3W9s4LjvztI-po5CS5jtltMfSgsoMqI1e-vxP36Ni2zO8mgYc7-8gN7242b0g5Wv-_AnCqDnhOjc6iHdngQUeiGT7N_FIveKi8VlyoHVsx4dbh6Bt0Wcm_y2ACEajAKePXdRrlNtHUD6qAaMBZ_O2mYFynmpx9aoE3q85bDL0y3xs9UootoNmodsuUWTt7UGNZZ2CxcVr5-5FIFNQZYi7m0R4555zWZJyvz9Rtaz4PcnIgYhMPjfmwNr7SbIoaHabBFEQF3XlOdN3JzeH-MMKYwq5StIHq48iu1EFJuAfVjxIbY0A"",""/api/photo?ref=ATKogpdda1qsZRrU_yEsvbC5xnV08hPMzbymcEL2omcC7U4hkm0oxjTNmDYh-TGnCZLxV2Oph61qq5zplhLQeZcF66Nmqq1BkkgZXIqg87-k1szM2GsYiCcD08iwZyCRTZGpA9HYVui4DFg7obD7-rKjbCXeOxYbM6bJiLZayt4yb4_wAvcUIQnOVbZMGoi-r6lXtomiZv6pkaiJltnTrb1FLSMGNEro1SNnPYI69dhjYG4_ZPGDqom0_jVFUxCdQTvr35P9LgDM_wLPdBwgvoZ5V9p4y39dMoQYlnvmu6wizXJuv-12gFh78pSBLt54A2rIgEPKCbBUwhVQgcELzFD_yKw9vcq7kddOaPI0IhaOZpRpDk7VcY6lx_qsrf-_K2Mw3du2-n5xTcuojxzI2xWpXy55kL8IyOAcezHiO59FYwmGWPR0""}",http://www.leememorial.or.kr/?tpf=company/multi_view&board_code=21&code=4668,4.6,37,true,,
,덕스(DUEX),culture,,서울 마포구 양화로 186,37.55769840,126.92603673,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpeCt4OOp-940-OeNqkRDkfnAkhWmPZk747X5VVhDXl4J3IqcbyLeZ6L1aW01ymh4XeDO-f6ULDXwsIO8m6mcrSQuFsLoZitPPo19IbXiVYbRkddc6ojtj3DJ7ow8461OfYAXn46Z7do1fh7yfi-AlY4PyCFu0oY-Jk9ZzBAVXmHD-P8VT1A8tCTXFWM9_GhRFLvf7LzbLY0M_ehc9fSLnjsgILVxe0B9uU4VHZeIxttEtiV5yDx1FEUadZozMiwzk_-_PTYwFgSXJd8zxJJGyMdmVmUA2dqRp-eMmTPWxw"",""/api/photo?ref=ATKogpdz_BKhML3iDjcuSdvpOijJgTqCtb6h8KqsGKcvrj8Zcyub1NBvbwnJeVIyeC1bBoHhbieo1CGqTHo6iG2WDIa9P9FRmWpDWcR1__R4FhN-aebgQOZsA2haC-K-50JvowDIFtFblzlM688PCqrTL4j9fvwUvk2-BUiETB6cOBRuN91wdK1yD-kUJxcVphyT8PqroXPih0yumu_v72vjLFw5dRMNDBjD4idIQaongL631mTUJhFN4pbVp3tTFXekRHvc37m5TsLjYegZkP219LvRrXqcV58brfGL5eZqTDn-oub9wSgGDet3w7gweyeaFH00tHCmvGEMUayI3iqP0vdAXt2_bdgntXrvKZNblToFkHo3eKqV0jc-kQ4li8gGcKnxIfXGPGnlALXzZVGwHYZ0gtxr3C1CDQ5Ujktu-HB3ze5P"",""/api/photo?ref=ATKogpdoJiZFK0-P3mbIa-eV55raGJhUIfiqpw26-9NcWwOzbL4IwYqHiG6QPyyGRDzWrsrkDmqaRJzzBQEm45S2nGYjfmU6ma7ZU_yt5keu9huDqbkJ5_p9G5-GxEndgVWFZhFen_fY8zFfjyyaOlmNFaSUGnBqGnFdGDF-IduXYHVgLe7gt8oTaLMSXvzIryNSdotrPogYgkpt7Fe1YaiFp2u46drhGGeX3HxgS-dRqqPy4hp6xcKvhSAjyKRdcjwa_24t6u47lS60Q1fvxu7gwAX1LiRfPN-cllIxK72W4Id9xn1JzGTGd0wMOLaXWBGzZsxgs9xinn0biKokDffzyXDt_nJZhqCcggzygv-JLaxMCLcAPIdmpUzL_g-bEbecn5c7BXnVftjInxeNlX3dxAc1z6ESxjJBkTYxtrzDWVt1-Dc""}",https://www.duex.co.kr/,4.8,6,true,,
,AC'SCENT(악센트),culture,,서울 서대문구 연세로9길 16,37.55863217,126.93587099,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpevnhzpcfzN8a6fdMwC8vKu5Kv_Qh1_7W4tf6UZXW8AEPxKSCx1MI35oZsInvjBO-mrzob5U_FqK002FqINVOCBZ4uRHlQz8ph1OF4pkjSd7dVvyVn7CFssNDdA8Z6_ivF6ZN5z-y3lbPLgPky3teuP6-1UntGOVkfDN2SGAHhFGcPRqLney8t76DK1ryOtN5ab4ONPgUlltZlrYx4jKxDXd_NUx_0bQkdZV-bC4TQDk6CuCPbyy3BHz9s_s1O7NKuVXiRoPV9PLVyq8tszqLJ90OTIh9Dr1n9Wr_ti8A5-qA"",""/api/photo?ref=ATKogpcl_avcBf3B48y7G1xq7jxIWsSVGr-ZSyvXJKgEkPBRCqZ4wF0SuodKsnTSUY12cbHlB9EEMHTAf8dCs07SO4619RXO3PMJqq38AoIQMIvmuhP7Ev-WgfjEdBmmahJXwZH2QU95HysRYr9rYxIIfnAeh1pWJAoo3TIGh1VEy55wnTbwLhmLol9Hnz3LErNxxgKynqHILtRsLQhlyj0lcmcBUxSoJ9yd56qKbf7TvezH8JgoFUo2c-VPMKE6_l7l4wHJc9STqTFpl8ms5fUSF4TpQMMpZ9TaBA4K_VtbISowaLOWS0BFtD8L29J669f3fIjKkcFvfRZBr3ZUddaFcLoKPU4QPum48S-w5zYIRiX7wd54QD03XajW6Z-hX9MKG-RcfUCGwj61GfvxclypFSl3G_npNNHhy5t7eC-91m2lzQ"",""/api/photo?ref=ATKogpf-RjdFga-CuwxwSWC2nlOps6hyk6C0nZjKfTrW2SObq72twYYbMl481Q52iNLy0uvrotrVfnFO07SxoNeDHQjiq5RrZPfMY-eQ3YkzIsQ3Uw9fd0n68RxvPYJgteEv83PuIgSOQkhsALSzGt7PFTXG_20GXbKdEqVCW5tHdeO97InQRhqX_KFyt3vo-iZZ8t0AjP48eUNk7SrOcR-ufao6bcrhoSOeH-vZ9Ale9X8kFedA-Xgm5KZfoPflJ5jPr_0DPlM4sCueiM5_b_z1kZFmgRZFJDLEyaNEpTnmQq2JTQ""}","https://map.naver.com/p/entry/place/1135358135?c=18.94,0,0,0,dh&placePath=/home?from=map&fromPanelNum=1&additionalHeight=76&timestamp=202506111837&locale=ko&svcName=map_pcv5",5,30,true,,
,아트하우스모모,culture,,서울 서대문구 이화여대길 52,37.56151077,126.94654163,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcASZ4ZDYcA7tg2hg7e5dDbGk7oNTeo5Qj-SORrZtJBH0x4ymgjCiY_RVxLs-S5hpdyRZjneN-OQHJy7axO9Z7dpRI1aGMght9mc7E9KPYxhhwdYn3vqhcxfO8HzBsHFqgsff1hUguW5mc_EMVhJMoBv-f6N6gndmVmN4EOJLln553ICmXWFPk0VHnukkAJb35PB81LmfLpvPLHoLj6TOvz9NPaF284BaJ1f5Lp1itCN1x4PNkzrbiN--JerC3xA1DUe6SI7DfHMibXa_F4SoasLWuVjI1Vt4-wuU1s_0JjEZc3_CfIYZhhlV5i1lJiTHb1rtOuy5p9KVNESYYvMzA_hwlnbNRIefEN2SX3u0Mh55-l7MuEgCP2pffMcQjZkMQNSUOzYkSm5F5Lre-f4Yi9xmjV6l8YbRRrtsBc5brJIgFZ"",""/api/photo?ref=ATKogpeOj6emrJIxMl52bYfJ-9Wn25JhJHTqJ-8yEkMlX1ZvYB2BZDUJ447tMgYi0h__-uZXRhovpcFGDrgQhzV0qQBHdeg9jd4QfWIUyVKpNVxe-5Za62GyZwFceirsHDgTPXeHBWRtYtyydlppiRBH2lk3rGTfB0jco-r-Xb642OGLknakp79C_zmyDLJqudakKpytD5s7yBIxrYNRaMmcDDNps_-x0yeAksPa678LubXLuWuD3CfLz9kJsdSy6zyX-hyaeSzmxVE1T46_NhWj8rgBi1umm_D-04f5Ivm2RiRXb2Lcc_PiKNCO36cROnpAhjswPkn50Pp8TdIpX3wy64cZ0-0qSk_g5Y6M755sYAtxRiGiPnvpwEToJKglDm51xot6wLUOrlEwADrruonr_JUNpQ8MgY_IDBtvKYvRgM_Xm-Ul"",""/api/photo?ref=ATKogpchO2abKebKVp1kSPg2vzHyl_oNxwDiOwGJGbGNJroBgPmdebUj66u8Jz8vnnb83ynyl8CO1jwIx8DoXtiZD1lxoVIbFVcO80sinFAP6BakwEhz-SrZ2mVRwslSERKptMeJk78lXgABFY6bYOislPv3uIK2TRKgBmsF-JdlgO_f3OE-NMq7eu40w5oSuHeSDvVwPHAD0SVDtJYOPkpmJsCa9Ssak7F91QYS6nhXnKI0i1DA_wab7yLQAu2--_8YFnEgMWEGfwP0pjycza0DQCBgwY0BlLilbHFo0MSZR15N0mBebG9fi7-78WVKd3gi7VKyDLowXxLCA5350WurnE4w-eQIvxkpsxzzTRkgyt9NDCdLa3Ck8KY-VaPLE7Yl1goLFt-0qtx_pIhmvYNjiiQ2G1OivwG8mK6S0QS6CtyzjFAz""}",http://www.arthousemomo.com/,4.3,227,true,,
,클럽AOR,culture,,서울 마포구 와우산로 156,37.55484940,126.93041253,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpd-jOMTurUTOzgXwljit6_SWRlxZ8JzkxHP73bggt6ws7HtcIRZ0vSboUPr-eyP4WcWOmi1WclIC-jD7xWbt8TQ-y-Tzi9QSOqtDvOjRBZxNHXO6AXDxZwyB2IlPk8d500k_KBoA_ewJ_ZzxbXQeJjJd2yqO9Wqx0cQcBE6sHr6Hfovrr47Jq92t0Dhb-aGXhQjanh5BxDvI_X7EBLaBqUC6OVgUWkvnKfLmMcDEHQaghMmGoMzyyB9kfDRTHq4mm8SONmvcx4FdAE3EUXtB2htQIJD_c2m_FxiEuQfV9xY9RonwJaeynFi8KGafJiUEX_B-D71kh8u2O6gWHP-Wb4V14TfPCeDmVdoTvmcp-uWHNMqF315RawAy-ZwQ_gSxB0jNTaXzJUf3MjGLiUyxCuZlg-Fw3Cyk3iTysR-FDvkUmc"",""/api/photo?ref=ATKogpcoYWpFM05zCxG3p7Hn1cmoXZqn1u2hfZnFXywLZuBSbchsVQqYFY0tVyOaIyDwRIXW1VDgJ-gdx8YpUwyj_agCzammt2JRW-kcb9Hu4G1VJdc5EneqzfVkkKj076V8ojFpbDTGsAsmAAoOSHG0ALS7JTibaGUQWnRf5PAK6dHBao4VlfQJtDXMwNUlVIpm_m-Q-WkJ7oUKXJns9YesiAopTnO5ktwgZixh0pPMuj1wjQY1XWmeRCGnfzV_Hxl-YoLOeDgWc0GtpSEQHAXQ7ZgiyAvg4B3UvcC2QpXjXQ9ZWXUwT2k0PecNeOlVutBJ6b9Yeluc6Ap38lUzvNOjJEXTXXYtyQDcpUx5F64gb0xNn_93NXyEKQlTy8nLcTSZxbTaSP1X4LdpPS_t5rQwYjU9Ak3GO0-HS22CnbqeRyP0D2Nv"",""/api/photo?ref=ATKogpcCUKyc43-jM2x-AAhqWQqJEylBMk4JO8HzB6_JKcBJqyFMrFtz9WllME_jHOwC637kbdHKzy6j051ZheJqU0DXTSVcaeTQa2hfBALce8qZmahn8NsGhLJ4F35PEtNZrJW_D7d7cByHOZGXt26maGiu4HKJMVh_OZX3-nXfNWDBsounm5Eegpc1FWheSMFyVNw8qT7ujI2n3iQQxkIbS1-VyA_bheVUo8ZTCCsTnSrZ6S27iECA88cDIvfiFXkZdYez5DrGnxFFHucO_WAyLatLMSmVUlgEoYfyoYHSDZ4bHPjDzIm53AUkKM0SVjpJb8UxKyBsMsl-TTTca6TSzJ-FqhlYZJXv6bkQlI_PLdPvQP0wuE7Ku7cZaWpfPPNHMmfNoQyu7xBglhGs-69uklKnIEsqycts9AaYIjlH2GkhuQ""}",http://allofrock.co.kr/,4.6,94,true,,
